,Maps,Hopital,Avis,Type,Adressse,Open,Tel,Site Web,Région,Latitude,Longitude
364,https://www.google.tn/maps/place/IRM+Ben+Arous/data=!4m7!3m6!1s0x12fd36198f7e4809:0xdb382330c5226285!8m2!3d36.7520743!4d10.2510152!16s%2Fg%2F11c316_1g_!19sChIJCUh-jxk2_RIRhWIixTAjONs?authuser=0&hl=fr&rclk=1,IRM Ben Arous,"3,5",Centre d'imagerie pour diagnostic médical,N1,,79 297 000,,Ben Arous,36.7520743,10.2510152
365,https://www.google.tn/maps/place/Centre+Medical+AL+AMAL/data=!4m7!3m6!1s0x12fd35df0739eb45:0x80f040a2672cffd4!8m2!3d36.7721423!4d10.2346279!16s%2Fg%2F11hbhpmkff!19sChIJRes5B981_RIR1P8sZ6JA8IA?authuser=0&hl=fr&rclk=1,Centre Medical AL AMAL,Aucun avis,Centre médical,18 Rue Habib Bougatfa,,53 725 322,,Ben Arous,36.7721423,10.2346279
366,https://www.google.tn/maps/place/Dispensaire+De+Ben+Arous/data=!4m7!3m6!1s0x12fd3661f2670387:0xfb4f5796eccbde05!8m2!3d36.7549751!4d10.2162923!16s%2Fg%2F11gcx_174v!19sChIJhwNn8mE2_RIRBd7L7JZXT_s?authuser=0&hl=fr&rclk=1,Dispensaire De Ben Arous,Aucun avis,Dispensaire,Q638+XGV,,,,Ben Arous,36.7549751,10.2162923
367,https://www.google.tn/maps/place/Centre+M%C3%A9dicale+Rayen/data=!4m7!3m6!1s0x12fd36667743da6b:0x73b99ed966b34958!8m2!3d36.7545207!4d10.2243316!16s%2Fg%2F11gfd1dbm7!19sChIJa9pDd2Y2_RIRWEmzZtmeuXM?authuser=0&hl=fr&rclk=1,Centre Médicale Rayen,Aucun avis,Centre médical,7 Rue de Paris,,93 000 937,,Ben Arous,36.7545207,10.2243316
368,https://www.google.tn/maps/place/Clinique+Essafae/data=!4m7!3m6!1s0x12fd36fda6b6a993:0xd90b72d017409e50!8m2!3d36.7313725!4d10.2070988!16s%2Fg%2F11c0w3j6bc!19sChIJk6m2pv02_RIRUJ5AF9ByC9k?authuser=0&hl=fr&rclk=1,Clinique Essafae,Aucun avis,Hôpital,P6J4+GRX,,,,Ben Arous,36.7313725,10.2070988
369,https://www.google.tn/maps/place/hospital+el+yasminet/data=!4m7!3m6!1s0x12fd37585776070f:0xa3e3d6543ca82c63!8m2!3d36.733219!4d10.247003!16s%2Fg%2F11pvq0tbjk!19sChIJDwd2V1g3_RIRYyyoPFTW46M?authuser=0&hl=fr&rclk=1,hospital el yasminet,"2,0",·,P6MW+7R,,,,Ben Arous,36.733219,10.247003
370,https://www.google.tn/maps/place/Centre+medical+ibn+rochd/data=!4m7!3m6!1s0x12fd378a0d082811:0x49783369bf2bfadf!8m2!3d36.7688677!4d10.2340813!16s%2Fg%2F11h4g72nrv!19sChIJESgIDYo3_RIR3_orv2kzeEk?authuser=0&hl=fr&rclk=1,Centre medical ibn rochd,"4,3",Centre médical,3rue tazarka forum medical ibn rochd,,,,Ben Arous,36.7688677,10.2340813
371,https://www.google.tn/maps/place/Clinique+Beau+S%C3%A9jour/data=!4m7!3m6!1s0x12fd3790f1a3ad8b:0x8621c417521f43a4!8m2!3d36.7612181!4d10.2345638!16s%2Fg%2F11fs2358ct!19sChIJi62j8ZA3_RIRpEMfUhfEIYY?authuser=0&hl=fr&rclk=1,Clinique Beau Séjour,"3,5",Clinique,Rte GP1 - Km 6,Ouvert 24h/24,70 220 000,,Ben Arous,36.7612181,10.2345638
372,https://www.google.tn/maps/place/%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D8%B5%D8%AD%D8%A9+%D8%A7%D9%84%D8%A3%D8%B3%D8%A7%D8%B3%D9%8A%D8%A9+%D8%A7%D9%84%D9%85%D8%B1%D9%88%D8%AC+1%E2%80%AD/data=!4m7!3m6!1s0x12fd37ab35f1fb3f:0x30ec4e55eefc86a8!8m2!3d36.7337687!4d10.2031742!16s%2Fg%2F11klnh2vcq!19sChIJP_vxNas3_RIRqIb87lVO7DA?authuser=0&hl=fr&rclk=1,مركز الصحة الأساسية المروج 1,Aucun avis,Hôpital,P6M3+G73,,,,Ben Arous,36.7337687,10.2031742
373,https://www.google.tn/maps/place/Clinique+Megrine/data=!4m7!3m6!1s0x12fd35e1ea3138ed:0x7396ddce37f16dfe!8m2!3d36.7703371!4d10.2419833!16s%2Fg%2F11c54b7g1c!19sChIJ7Tgx6uE1_RIR_m3xN87dlnM?authuser=0&hl=fr&rclk=1,Clinique Megrine,"3,5",Clinique,"59 2033, Coteaux, Av. de la République",,71 296 800,,Ben Arous,36.7703371,10.2419833
374,https://www.google.tn/maps/place/Clinique+Ezzahra/data=!4m7!3m6!1s0x12fd49a10c3d034d:0x9b6c5631c377760e!8m2!3d36.7397922!4d10.3011456!16s%2Fg%2F11f3b2srnl!19sChIJTQM9DKFJ_RIRDnZ3wzFWbJs?authuser=0&hl=fr&rclk=1,Clinique Ezzahra,"3,5",Clinique,,Ouvert 24h/24,36 413 000,,Ben Arous,36.7397922,10.3011456
375,https://www.google.tn/maps/place/%D9%85%D8%AC%D9%85%D8%B9+%D8%A7%D9%84%D8%B5%D8%AD%D8%A9+%D8%A7%D9%84%D8%A7%D8%B3%D8%A7%D8%B3%D9%8A%D8%A9+%D8%A8%D8%A8%D9%86+%D8%B9%D8%B1%D9%88%D8%B3+%D8%A7%D9%84%D9%85%D8%B1%D9%88%D8%AC+4%E2%80%AD/data=!4m7!3m6!1s0x12fd3708d060b217:0xf5ba40727d2b3f15!8m2!3d36.7166135!4d10.210191!16s%2Fg%2F11c6050t0x!19sChIJF7Jg0Ag3_RIRFT8rfXJAuvU?authuser=0&hl=fr&rclk=1,مجمع الصحة الاساسية ببن عروس المروج 4,"5,0",Dispensaire,P686+J3W,,,,Ben Arous,36.7166135,10.210191
376,https://www.google.tn/maps/place/Medina+M%C3%A9dicale/data=!4m7!3m6!1s0x12fd362379f15727:0x94ed129e551a0c56!8m2!3d36.7424341!4d10.2512897!16s%2Fg%2F1tfh1wg_!19sChIJJ1fxeSM2_RIRVgwaVZ4S7ZQ?authuser=0&hl=fr&rclk=1,Medina Médicale,"4,3",Centre médical,"Résidence SARRA ,Rue du Caire Nouvelle Médina 3",,79 354 977,,Ben Arous,36.7424341,10.2512897
377,https://www.google.tn/maps/place/Clinique+El+Mourouj/data=!4m7!3m6!1s0x12fd36fcccba8355:0x5d6f300de4d92b2a!8m2!3d36.7335353!4d10.2039928!16s%2Fg%2F11g72d0pvv!19sChIJVYO6zPw2_RIRKivZ5A0wb10?authuser=0&hl=fr&rclk=1,Clinique El Mourouj,"3,4",Clinique,,Ouvert 24h/24,70 247 700,,Ben Arous,36.7335353,10.2039928
378,https://www.google.tn/maps/place/Clinique+Ezzahra+THG+%C2%AB+Taoufik+Hospitals+Group+%C2%BB+%D9%85%D8%B5%D8%AD%D8%A9+%D8%A7%D9%84%D8%B2%D9%87%D8%B1%D8%A7%D8%A1%E2%80%AD/data=!4m7!3m6!1s0x12fd49bf22da3225:0x9195e2993c39eaa0!8m2!3d36.7331579!4d10.302198!16s%2Fg%2F11h2p6lrkm!19sChIJJTLaIr9J_RIRoOo5PJnilZE?authuser=0&hl=fr&rclk=1,Clinique Ezzahra THG « Taoufik Hospitals Group » مصحة الزهراء,"4,4",Clinique,Avenue Abou Alkacem Zahraoui,Ouvert 24h/24,36 413 000,,Ben Arous,36.7331579,10.302198
379,https://www.google.tn/maps/place/H%C3%B4pital+Aziza+Othmana/data=!4m7!3m6!1s0x12fd33f530f9b6cf:0x4867c391d5cf6ecf!8m2!3d36.7967879!4d10.1690833!16s%2Fg%2F121hx5gs!19sChIJz7b5MPUz_RIRz27P1ZHDZ0g?authuser=0&hl=fr&rclk=1,Hôpital Aziza Othmana,"4,3",Centre hospitalier universitaire,"Q5W9+QG5 Aziza Othmana, Rue de la Kasbah",Ouvert 24h/24,71 560 763,,Ben Arous,36.7967879,10.1690833
380,https://www.google.tn/maps/place/%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D8%B5%D8%AD%D8%A9+%D8%A7%D9%84%D8%A7%D8%B3%D8%A7%D8%B3%D9%8A%D8%A9+%D8%A8%D8%B1%D8%A7%D8%AF%D8%B3+%D8%A7%D9%84%D8%BA%D8%A7%D8%A8%D8%A9%E2%80%AD/data=!4m7!3m6!1s0x12fd49ffc310a4e1:0x3299af68b97da461!8m2!3d36.7660944!4d10.260847!16s%2Fg%2F11ddxtxsg9!19sChIJ4aQQw_9J_RIRYaR9uWivmTI?authuser=0&hl=fr&rclk=1,مركز الصحة الاساسية برادس الغابة,"4,0",Hôpital gouvernemental,Q786+C8Q,,,,Ben Arous,36.7660944,10.260847
381,https://www.google.tn/maps/place/Clinique+Morneg+Dialyse/data=!4m7!3m6!1s0x12fd48732ff812f3:0x2125843aa2d11c9b!8m2!3d36.6877729!4d10.2831193!16s%2Fg%2F11f51_dzws!19sChIJ8xL4L3NI_RIRmxzRojqEJSE?authuser=0&hl=fr&rclk=1,Clinique Morneg Dialyse,"5,0",Hôpital,"M7QM+465, rue Oued Zroud",,71 360 316,,Ben Arous,36.6877729,10.2831193
382,https://www.google.tn/maps/place/Clinique+Pasteur+de+Tunis/data=!4m7!3m6!1s0x12fd34cf36ae8cd1:0xd6c7aaf235e98e72!8m2!3d36.8492718!4d10.1986475!16s%2Fg%2F12hktl76f!19sChIJ0YyuNs80_RIRco7pNfKqx9Y?authuser=0&hl=fr&rclk=1,Clinique Pasteur de Tunis,"3,9",Hôpital,,Ouvert 24h/24,36 402 000,,Ben Arous,36.8492718,10.1986475
383,https://www.google.tn/maps/place/polyclinique/data=!4m7!3m6!1s0x12fd361912a78df1:0x98d7ab74ee72fcd4!8m2!3d36.7510232!4d10.2523041!16s%2Fg%2F1yg4fhyns!19sChIJ8Y2nEhk2_RIR1Pxy7nSr15g?authuser=0&hl=fr&rclk=1,polyclinique,"5,0",Hôpital,"Q722+CW3, N1",Définitivement fermé,,,Ben Arous,36.7510232,10.2523041
384,https://www.google.tn/maps/place/Hopital+Ben+Arous/data=!4m7!3m6!1s0x12fd375ab4aec2e5:0xd69a803466b992e8!8m2!3d36.7467184!4d10.2129034!16s%2Fg%2F11g4j8x2c5!19sChIJ5cKutFo3_RIR6JK5ZjSAmtY?authuser=0&hl=fr&rclk=1,Hopital Ben Arous,Aucun avis,Hôpital,P6W7+M5J,Définitivement fermé,,,Ben Arous,36.7467184,10.2129034
385,https://www.google.tn/maps/place/H%C3%B4pital+r%C3%A9gional+de+B%C3%A9ja/data=!4m7!3m6!1s0x12fb588430053d0d:0x16831be519a96389!8m2!3d36.7216456!4d9.1796452!16s%2Fg%2F1hc729y_z!19sChIJDT0FMIRY-xIRiWOpGeUbgxY?authuser=0&hl=fr&rclk=1,Hôpital régional de Béja,"2,4",Hôpital,P5CH+MV2,Ouvert 24h/24,,,Béja,36.7216456,9.1796452
386,https://www.google.tn/maps/place/Clinique+ennour+beja/data=!4m7!3m6!1s0x12fb59cc6a45a051:0xc47affe22605cffc!8m2!3d36.7203524!4d9.1871684!16s%2Fg%2F11qn9vqpkg!19sChIJUaBFasxZ-xIR_M8FJuL_esQ?authuser=0&hl=fr&rclk=1,Clinique ennour beja,,Hôpital,P5CP+4VV,,,,Béja,36.7203524,9.1871684
387,https://www.google.tn/maps/place/Groupement+De+Sant%C3%A9+De+Base+De+Beja/data=!4m7!3m6!1s0x12fb58877786520d:0x59cfd6e068453d75!8m2!3d36.727499!4d9.181737!16s%2Fg%2F11hbq9rd_x!19sChIJDVKGd4dY-xIRdT1FaODWz1k?authuser=0&hl=fr&rclk=1,Groupement De Santé De Base De Beja,,Hôpital,"P5GJ+XMX, Av. Farhat Hached",,78 457 850,,Béja,36.727499,9.181737
388,https://www.google.tn/maps/place/Centre+De+Soins+De+Sant%C3%A9+De+Base+Arbi+Zarrouk+Beja/data=!4m7!3m6!1s0x12fca77deb0d936d:0x11194f60a114a68c!8m2!3d36.7209046!4d9.1910458!16s%2Fg%2F11gfjbkzsx!19sChIJbZMN632n_BIRjKYUoWBPGRE?authuser=0&hl=fr&rclk=1,Centre De Soins De Santé De Base Arbi Zarrouk Beja,,Hôpital,P5CR+9C7,,,,Béja,36.7209046,9.1910458
389,https://www.google.tn/maps/place/%D9%85%D8%B5%D8%AD%D8%A9+%D8%B9%D9%85%D9%88%D9%85%D9%8A%D8%A9%E2%80%AD/data=!4m7!3m6!1s0x12fb588209766799:0xcf8f28fc47b87ab2!8m2!3d36.72127!4d9.1897235!16s%2Fg%2F11dynynm84!19sChIJmWd2CYJY-xIRsnq4R_woj88?authuser=0&hl=fr&rclk=1,مصحة عمومية,,Hôpital,P5CQ+GV5,Fermé,,,Béja,36.72127,9.1897235
390,https://www.google.tn/maps/place/Centre+de+maternit%C3%A9+de+B%C3%A9ja/data=!4m7!3m6!1s0x12fca77f4f697501:0x106622663fb8c2d8!8m2!3d36.72619!4d9.1948228!16s%2Fg%2F1hc6zjh8j!19sChIJAXVpT3-n_BIR2MK4P2YiZhA?authuser=0&hl=fr&rclk=1,Centre de maternité de Béja,"3,5",Clinique de maternité,78 452 299,Ouvert 24h/24,,,Béja,36.72619,9.1948228
391,https://www.google.tn/maps/place/Dispensaire+Ibn+Al-Jazzar+%28Dar+El-Ga%C3%AFed%29/data=!4m7!3m6!1s0x12fb5886ef34a2e7:0x8a0a7164d897ce39!8m2!3d36.7246664!4d9.1826324!16s%2Fg%2F12ltqk4dw!19sChIJ56I074ZY-xIROc6X2GRxCoo?authuser=0&hl=fr&rclk=1,Dispensaire Ibn Al-Jazzar (Dar El-Gaïed),,Centre médical,"P5FM+V36, Rue Kheïreddine Pacha",,,,Béja,36.7246664,9.1826324
392,https://www.google.tn/maps/place/Centre+Stomatologie+Scolaire+Et+Universitaire+Beja/data=!4m7!3m6!1s0x12fb5864c163a8db:0x7d8a25e897664151!8m2!3d36.7354955!4d9.1776744!16s%2Fg%2F11f3wrmcdh!19sChIJ26hjwWRY-xIRUUFml-glin0?authuser=0&hl=fr&rclk=1,Centre Stomatologie Scolaire Et Universitaire Beja,,Hôpital,"P5PH+53V, Unnamed Road",,,,Béja,36.7354955,9.1776744
393,https://www.google.tn/maps/place/Clinique+Amen+B%C3%A9ja/data=!4m7!3m6!1s0x12fca7826603a379:0x3f4e935cd861af7f!8m2!3d36.727985!4d9.197535!16s%2Fg%2F11b74vpckh!19sChIJeaMDZoKn_BIRf69h2FyTTj8?authuser=0&hl=fr&rclk=1,Clinique Amen Béja,"2,9",Clinique,Av. de l'Environnement,,78 443 443,,Béja,36.727985,9.197535
394,https://www.google.tn/maps/place/Urgence+Polyclinique+Amilcar+-+%D8%A5%D8%B3%D8%AA%D8%B9%D8%AC%D8%A7%D9%84%D9%8A+%D9%85%D8%B5%D8%AD%D8%A9+%D8%A3%D9%85%D9%8A%D9%84%D9%83%D8%A7%D8%B1%E2%80%AD/data=!4m7!3m6!1s0x12e2cbc840bdf22b:0x2b04c1f3c33cd502!8m2!3d36.8684934!4d10.1718244!16s%2Fg%2F11r36tl55j!19sChIJK_K9QMjL4hIRAtU8w_PBBCs?authuser=0&hl=fr&rclk=1,Urgence Polyclinique Amilcar - إستعجالي مصحة أميلكار,"3,0",Hôpital privé,Croisement 1Av Hedi Nouira et route Burge Turki Ariana,Ouvert 24h/24,70 220 254,http://www.clinique-amilcar.com/,Ariana,36.8684934,10.1718244
395,https://www.google.tn/maps/place/H%C3%B4pital+Mahmoud+El+Matri/data=!4m7!3m6!1s0x12e2cb4fd211d493:0xe47c78cd2c2cf2ab!8m2!3d36.8680284!4d10.1825717!16s%2Fg%2F1tfhwhng!19sChIJk9QR0k_L4hIRq_IsLM14fOQ?authuser=0&hl=fr&rclk=1,Hôpital Mahmoud El Matri,"3,5",Hôpital,V59M+628,Ouvert 24h/24,71 821 621,,Ariana,36.8680284,10.1825717
396,https://www.google.tn/maps/place/%D9%85%D8%B5%D8%AD%D8%A9+%D8%A7%D9%84%D9%86%D8%B5%D8%B1%E2%80%AD/data=!4m7!3m6!1s0x12fd33123628f48d:0x301c8ffd3cb44fa0!8m2!3d36.8603556!4d10.1528265!16s%2Fg%2F11h4ff3k98!19sChIJjfQoNhIz_RIRoE-0PP2PHDA?authuser=0&hl=fr&rclk=1,مصحة النصر,"3,4",Hôpital,"Ennasr Medical, 50, 2 Av. de l’Ère Nouvelle",,,,Ariana,36.8603556,10.1528265
397,https://www.google.tn/maps/place/SSMP+:+Soci%C3%A9t%C3%A9+de+Service+M%C3%A9dical+Panafricaine/data=!4m7!3m6!1s0x12fd33e906768511:0xcf01273c27c75c30!8m2!3d36.848148!4d10.1669365!16s%2Fg%2F11h781qjy5!19sChIJEYV2Bukz_RIRMFzHJzwnAc8?authuser=0&hl=fr&rclk=1,SSMP : Société de Service Médical Panafricaine,,Centre médical,"CMF Rue Cheikh Med Zaghouani, Ariana",,71 235 222,https://medicalafricanservice.com/,Ariana,36.848148,10.1669365
398,https://www.google.tn/maps/place/Centre+m%C3%A9dical+Les+parcs/data=!4m7!3m6!1s0x12fd34ac3729dd15:0x80535260029c8e37!8m2!3d36.8558198!4d10.1782018!16s%2Fg%2F11c2kcqmpt!19sChIJFd0pN6w0_RIRN46cAmBSU4A?authuser=0&hl=fr&rclk=1,Centre médical Les parcs,"5,0",Hôpital,"V54H+87G, Av. Mustapha Hjeij",,,,Ariana,36.8558198,10.1782018
399,https://www.google.tn/maps/place/Centre+M%C3%A9dical+le+Miracle/data=!4m7!3m6!1s0x12e2cb4f96910ea9:0xb142bc2710151e5f!8m2!3d36.8689004!4d10.1835203!16s%2Fg%2F11c5gcc8c3!19sChIJqQ6Rlk_L4hIRXx4VECe8QrE?authuser=0&hl=fr&rclk=1,Centre Médical le Miracle,"5,0",Centre médical,24 Av. Ibn Kholdoune,,,,Ariana,36.8689004,10.1835203
400,https://www.google.tn/maps/place/Polyclinique+El+Farabi/data=!4m7!3m6!1s0x12fd3358dd44d49f:0x2e5b384f4e5ca903!8m2!3d36.8481582!4d10.1676522!16s%2Fg%2F11n6gwvf0m!19sChIJn9RE3Vgz_RIRA6lcTk84Wy4?authuser=0&hl=fr&rclk=1,Polyclinique El Farabi,"3,9",Clinique,6 Rue Cheikh Zaghouani,Ouvert 24h/24,98 799 555,https://www.cliniquefarabi.com/,Ariana,36.8481582,10.1676522
401,https://www.google.tn/maps/place/Polyclinique+Internationale+Les+Narcisses/data=!4m7!3m6!1s0x12fd3352ab08ed87:0x999bdfdf30deb2e5!8m2!3d36.8615101!4d10.1597843!16s%2Fg%2F11c5svjj4h!19sChIJh-0Iq1Iz_RIR5bLeMN_fm5k?authuser=0&hl=fr&rclk=1,Polyclinique Internationale Les Narcisses,"4,1",Clinique,Boulevard de l'Ere Nouvelle - en face de Municipalité Ennasr 2 Ariana,Ouvert 24h/24,70 248 800,http://lesnarcisses.tn/,Ariana,36.8615101,10.1597843
402,https://www.google.tn/maps/place/Centre+Medical+Amine/data=!4m7!3m6!1s0x12fd34b1e3bec5db:0xbceeb5c48f292c57!8m2!3d36.8538612!4d10.1816244!16s%2Fg%2F11j48hynfs!19sChIJ28W-47E0_RIRVywpj8S17rw?authuser=0&hl=fr&rclk=1,Centre Medical Amine,,Centre médical,7 Rue Ahmed Khaireddine,,98 355 713,http://www.centre-amine.com/,Ariana,36.8538612,10.1816244
403,https://www.google.tn/maps/place/Clinique+Pasteur+de+Tunis/data=!4m7!3m6!1s0x12fd34cf36ae8cd1:0xd6c7aaf235e98e72!8m2!3d36.8492718!4d10.1986475!16s%2Fg%2F12hktl76f!19sChIJ0YyuNs80_RIRco7pNfKqx9Y?authuser=0&hl=fr&rclk=1,Clinique Pasteur de Tunis,"3,9",Hôpital,36 402 000,Ouvert 24h/24,,http://www.cliniquepasteur.com.tn/,Ariana,36.8492718,10.1986475
404,https://www.google.tn/maps/place/Clinique+Taoufik/data=!4m7!3m6!1s0x12e2b5507060ffe9:0xda7ceb1102db00e1!8m2!3d36.8499736!4d10.1874747!16s%2Fg%2F11hynj3w3w!19sChIJ6f9gcFC14hIR4QDbAhHrfNo?authuser=0&hl=fr&rclk=1,Clinique Taoufik,"3,9",Hôpital,Bd Mohamed Bouazizi,,36 406 400,https://www.taoufikhospitalsgroup.com/contact/,Ariana,36.8499736,10.1874747
405,https://www.google.tn/maps/place/%D9%85%D8%B3%D8%AA%D9%88%D8%B5%D9%81+%D8%A7%D8%B1%D9%8A%D8%A7%D9%86%D8%A9%E2%80%AD/data=!4m7!3m6!1s0x12e2cb81ea6bf1f7:0x5cc3bdb669ddef99!8m2!3d36.8614828!4d10.1940516!16s%2Fg%2F11jpkclqhv!19sChIJ9_Fr6oHL4hIRme_daba9w1w?authuser=0&hl=fr&rclk=1,مستوصف اريانة,"5,0",Hôpital,"V56V+HJV, Ahmed Khabtani احمد خبثاني،",,,,Ariana,36.8614828,10.1940516
406,https://www.google.tn/maps/place/%D8%A7%D9%84%D8%AA%D8%AD%D8%B5%D9%8A%D9%86%D8%A7%D8%AA+%D8%A7%D9%84%D8%B7%D8%A8%D9%8A%D8%A9+%D8%B9%D9%8A%D8%A7%D8%AF%D8%A9+%D8%A7%D9%84%D8%B9%D8%B1%D9%88%D8%B3%D9%8A%E2%80%AD/data=!4m7!3m6!1s0x12fd34b30f964395:0x49e486985b6d9441!8m2!3d36.8573499!4d10.1851139!16s%2Fg%2F11c2q3b7wm!19sChIJlUOWD7M0_RIRQZRtW5iG5Ek?authuser=0&hl=fr&rclk=1,التحصينات الطبية عيادة العروسي,"4,0",Hôpital,"V54P+W2Q, Rue du Paradis",,,,Ariana,36.8573499,10.1851139
407,https://www.google.tn/maps/place/Menazeh+Medical+Center/data=!4m7!3m6!1s0x12fd33557b2bdbb9:0x8b45b5eabb15ca4!8m2!3d36.8481173!4d10.1657697!16s%2Fg%2F11h0t8kxhr!19sChIJudsre1Uz_RIRpFyxq15btAg?authuser=0&hl=fr&rclk=1,Menazeh Medical Center,,Centre médical,4 Rue Khadija Ben Khouiled,,,,Ariana,36.8481173,10.1657697
408,https://www.google.tn/maps/place/Clinique+Ennasr/data=!4m7!3m6!1s0x12fd334b6ef7e047:0x61e26ea5017530e8!8m2!3d36.860235!4d10.1528783!16s%2Fg%2F1hf4rnd4k!19sChIJR-D3bksz_RIR6DB1AaVu4mE?authuser=0&hl=fr&rclk=1,Clinique Ennasr,"3,3",Clinique chirurgicale,"50, Avenue de l'Ere Nouvelle Ennasr II Ariana, 50 Av. de l’Ère Nouvelle",Ouvert 24h/24,70 831 000,http://www.clinique-ennasr.com.tn/,Ariana,36.860235,10.1528783
409,https://www.google.tn/maps/place/Clinique+Jasmin/data=!4m7!3m6!1s0x12fd347000000001:0x8dbd4ac27823254a!8m2!3d36.8467314!4d10.1988976!16s%2Fg%2F11c7hcs7c8!19sChIJAQAAAHA0_RIRSiUjeMJKvY0?authuser=0&hl=fr&rclk=1,Clinique Jasmin,"2,6",Hôpital,,,,,Ariana,36.8467314,10.1988976
